l.vid	l.showtimes	l.tag_id	l.shoot_type	l.shixiao	l.title	l.shexing	l.vv	l.vvtime	l.alltime	l.clicknum	l.play_rate	l.ctr	m.level
2017070505262190	12137	5	20	1970-01-01 08:00:00	搞笑闹洞房，没见过这么闹洞房的，不忍直视	1	3556	203526	291457	3311	0.69830541	0.272802175	NULL
2017062900485580	12097	5	20	1970-01-01 08:00:00	好污！大叔在节目上 各种骚扰，无法无天啊！#日本综艺节目#	NULL	3419	438787	881742	3292	0.497636497	0.272133587	4
2017062809653094	12070	21	20	2017-12-04 23:59:59	少妇在公交车上给孩子喂奶，男子故意偷窥，还一句话噎死人	NULL	2954	154443	239759	2803	0.644159343	0.232228666	1
2017062900328900	12068	401	20	2017-12-01 23:59:59	狮子杀人集锦，看完心生寒意	NULL	3067	369268	734970	2889	0.502425949	0.239393437	1
2017062809743125	12063	2	20	2017-11-29 23:59:59	丈夫出差，妻子大着肚子跟公公在一起，丈夫刚走公公就	1	2934	425490	951108	2786	0.447362445	0.230954157	2
2017062900780076	12059	325	20	1970-01-01 08:00:00	漂亮女学生功课成绩差   主动邀请老师来家里补习。	NULL	2239	86916	116159	2042	0.748250243	0.169334107	1
6313040070781700097	12042	5	2	2017-10-12 00:09:06	到底谁出轨了，这样不好笑啊	1	1616	24570	29540	1363	0.831753555	0.113187178	4
2017051509445264	12027	15	20	2017-12-08 23:59:59	停车场看见一辆跑车，车主过来后吓我一跳	NULL	2978	115005	191804	2608	0.599596463	0.216845431	3
2017062708617122	12021	2	20	2017-12-04 23:59:59	美人鱼真身在陆地上蹦，被人类捉到一顿暴打	NULL	2805	267992	404140	2612	0.663116742	0.217286415	2
2017070404056920	11989	325	20	1970-01-01 08:00:00	看看他们怎么说，有个欲望强的他(她)，是什么样的感觉	NULL	2175	445164	778237	2038	0.57201598	0.169989157	NULL
2017070405118222	11968	1	20	2017-11-26 23:59:59	冯小刚当面说赵本山是黑社会，赵本山上去就是一巴掌	NULL	2971	123519	157945	2717	0.782038051	0.227022059	NULL
6306765513200669697	11960	9	2	2017-09-26 23:59:59	阿三以为自己发明的手动“收割机”很牛，我竟然无耻的笑了	NULL	2137	116299	279489	1973	0.416112978	0.164966555	6
2017051408570339	11940	325	20	1970-01-01 08:00:00	哇靠！看瞎眼，给猪人工授精配种。	NULL	2376	70024	87168	2155	0.80332232	0.180485762	3
2017063001881994	11885	2	20	1970-01-01 08:00:00	外国洋男夜店凌虐烂醉女，看了后要爱惜自己	NULL	2759	148744	231819	2568	0.64163852	0.216070677	2
6313332809423390720	11855	5	2	2017-10-12 21:16:08	我本是女娇娥，一开口成男儿郎	NULL	984	72791	254408	887	0.286119147	0.074820751	6
6309274466996356097	11844	6	2	2017-10-01 23:59:59	性感女神房间热舞  不看会后悔哦	NULL	2744	79011	151969	2508	0.519915246	0.211752786	4
2017070505804071	11829	2	20	2017-10-09 23:59:59	老公无能，老婆为其熬补药，保姆看到以为是汤一饮而尽。	NULL	2184	211982	327581	1979	0.647113233	0.167300702	NULL
2017051600191683	11819	325	20	1970-01-01 08:00:00	日本高中美女被不明物体追杀，回学校发现一切都变了	NULL	2368	307046	845076	2110	0.363335369	0.178526102	3
2017070708268260	11788	5	20	1970-01-01 08:00:00	女儿半夜偷偷去男朋友房间，没想到她老爸居然一直躲在床底	NULL	2335	231619	603898	2158	0.383539936	0.183067526	NULL
2017051408216272	11769	21	20	2017-10-11 23:59:59	印度男子半年没洗头，掰开头发时！整个人都酥了	NULL	2540	95128	202908	2239	0.468823309	0.19024556	3
2017062808974138	11763	21	20	2017-12-03 23:59:59	实拍海里发现美人鱼！美人鱼目击录像。宅男有福了，要不要来一条	NULL	2964	279348	575493	2769	0.485406425	0.235399133	2
2017070303458919	11739	5	20	2017-12-04 23:59:59	女孩第一次摸到丁丁，居然是这样的反应	1	2979	275818	472181	2812	0.584136168	0.239543402	NULL
2017051509050625	11721	401	20	2017-12-01 23:59:59	水牛母子遭到雄狮偷袭，水牛不含糊用角把狮子挑起来却把自己玩死	NULL	2507	390673	663385	2338	0.588908402	0.199471035	3
6303587032119784448	11719	15	2	2017-09-16 23:59:59	汽车轮胎卡了小石子到底抠不抠？看完真的害怕了	NULL	2044	121256	217180	1875	0.558320287	0.159996587	4
2017062809038029	11708	5	20	1970-01-01 08:00:00	农村寡妇和小伙子相好了，父母不同意，干脆来个生米煮成熟饭	NULL	2438	241592	572237	2260	0.422188709	0.193030407	1
2017062809618192	11694	2	20	2017-10-09 23:59:59	厨艺界的顶尖刀法，鱼上桌了，还在汤里游，不知道自己已经死了	NULL	2772	329723	630310	2508	0.523112437	0.214468958	1
2017062900533788	11693	21	20	2017-11-29 23:59:59	这是我见过最有看头的打架场面，原来高手在民间啊	NULL	2754	157744	316988	2510	0.49763398	0.214658343	1
6304351099793046529	11660	5	2	2017-11-19 23:59:59	漂亮媳妇熟睡中送别老公，竟然说漏了嘴让老公发现了秘密	NULL	2567	43313	48191	2160	0.89877778	0.185248714	4
2017051207385801	11657	23	20	2017-12-31 23:59:59	16禁《潘金莲》：性和欲的面具，都被她赤裸裸地撕开	1	2573	150806	554673	2433	0.271882713	0.208715793	4
206174616	11624	6	2	2017-12-12 23:59:59	情人节快乐！么么哒……#气质女神何旋##女神何旋君君##情人节#	NULL	2555	167461	421927	2391	0.396895672	0.205695114	3
2017070505222403	11619	5	20	1970-01-01 08:00:00	美女找邻居帮忙开门，没成想变成引狼入室	NULL	3024	308931	415687	2818	0.743181769	0.242533781	NULL
2017062900240287	11612	5	20	2017-12-04 23:59:59	恶搞 公共洗浴区丢肥皂给隔壁捡 然后呢	1	3175	221946	396548	3034	0.559695169	0.261281433	1
2017070403959597	11589	1	20	1970-01-01 08:00:00	她是暗黑者女主角，拍激情戏一丝不挂，范冰冰裸替甘露已成女主演	1	2440	99995	147838	2307	0.676382256	0.199068082	1
2017062809019665	11583	5	20	1970-01-01 08:00:00	假装打电话故意扯掉美女裙子，在中国这样玩会不会被打死	NULL	2602	177807	273429	2431	0.650285815	0.209876543	2
2017070505822331	11580	2	20	2017-12-06 23:59:59	保安黑化变杀手，捕猎到一个漂亮女生	NULL	2299	84569	149777	2138	0.564632754	0.18462867	NULL
6304376292481589248	11557	5	2	2017-11-19 23:59:59	男人啪多长时间才正常？美女你讲的是真的吗	NULL	2525	79627	95028	2291	0.837931978	0.198234836	4
2017062900871768	11543	325	20	1970-01-01 08:00:00	女性站立式尿尿的厕所，目的是为节约水，那画面太美我不敢看	NULL	2130	75227	88577	1982	0.849283674	0.171705796	1
2017070505244157	11537	325	20	1970-01-01 08:00:00	好喜庆的肚皮舞美女，身材好，笑的甜，让人心情愉悦。	NULL	2070	75746	237506	1916	0.318922469	0.166074369	NULL
2017070404411361	11526	2	20	2017-12-04 23:59:59	为了得到喜欢的女人，这个男人竟做出如此行为！	NULL	2431	240481	1148719	2220	0.209347108	0.192608017	NULL
2017070303642497	11517	2	20	2017-12-10 23:59:59	美女特工的结业仪式竟然是这样！	1	2735	235869	352852	2458	0.668464399	0.213423635	NULL
2017070303604159	11514	5	20	2017-12-04 23:59:59	小情侣第一次进不去，男的竟上下其手！	1	2771	350744	583917	2615	0.600674411	0.227114817	1
2017070606673152	11505	2	20	2017-11-30 23:59:59	漂亮的嫂子洗澡后太迷人了，小叔子起了色心，差点没控制住！	1	2696	412052	638924	2569	0.644915514	0.22329422	1
2017070505639220	11460	8	20	2017-12-10 23:59:59	农村老汉无轮轮胎获发明专利，老外给多少钱都不卖！	NULL	2645	199500	392476	2379	0.508311336	0.207591623	NULL
6312576237638254593	11453	6	2	2017-12-10 23:59:59	韩国女主播珍娅舞蹈Bobby Moon的《Ma Baby》	NULL	1644	72932	261536	1551	0.278860272	0.135423033	1
6313247671041656833	11415	370	1	2017-09-15 23:59:59	我练了个新的才艺！博DM48一粲～and献给所有讨厌我的、跟我较万年劲的、死活觉得#我在诗里看到了你# 是抄袭的……我，大裆伟～不仅胸怀宽，还能#大裆接一切#DM48#大张伟9.16南京演唱会#oh yeah yeah(｡☌ᴗ☌｡)	NULL	644	15242	20962	579	0.727125274	0.050722733	7
2017070404061665	11392	5	20	2017-11-29 23:59:59	膜拜吧！这群民间高手实在是太牛了！	NULL	2254	160660	844872	2133	0.190158983	0.187236657	NULL
2017070403865831	11387	1	20	1970-01-01 08:00:00	真浪漫！郑雨盛李絮在摩天轮上演大尺度激情戏！	1	2538	259944	654883	2381	0.396931971	0.209098094	1
2017062809122653	11373	11	20	2017-12-05 23:59:59	妹子你走光了知道吗，摄影师都流鼻血了	1	2926	358714	771991	2761	0.464660857	0.242767959	2
2017070506300723	11314	325	20	1970-01-01 08:00:00	俩男人被女儿国一群女战士俘虏，百般虐待只为繁衍后代	NULL	2383	239950	716284	2280	0.334992824	0.20152024	NULL
2017063002020236	11310	2	20	2017-12-04 23:59:59	《女医明妃传》那些神奇的穿帮镜头，不得不佩服这毒辣眼力！	NULL	2365	123171	792628	2248	0.155395722	0.198762157	NULL
2017070505409980	11287	2	20	2017-12-09 23:59:59	我忍不住又看了一遍：大白天在岳母家干这事。	NULL	2139	305151	538008	1968	0.567186733	0.174359883	NULL
6311514175340282880	11272	24	2	2017-10-07 19:08:58	全球公认女人最风骚的十个国家	NULL	1911	121076	320891	1650	0.377311922	0.146380412	4
2017070506032947	11205	2	20	1970-01-01 08:00:00	31年前，这部老港片，很让人怀恋！	NULL	2160	184670	743409	2020	0.248409691	0.180276662	NULL
2017070505293294	11201	325	20	1970-01-01 08:00:00	伴娘当众被人摸胸	1	2564	126881	298977	2325	0.424383815	0.207570753	1
2017070404948089	11200	21	20	2017-12-04 23:59:59	从未接触过外人的非洲土著，一辈子都没穿过衣服	NULL	2117	266464	464095	1964	0.574158308	0.175357143	NULL
2017070505599941	11192	21	20	2017-11-29 23:59:59	如果不是有监控镜头，你可能永远也看不到这些场景！	NULL	2193	249535	558004	1986	0.447192135	0.177448177	NULL
2017062900236144	11187	2	20	2017-12-04 23:59:59	市长跟美女游玩，却产生了好感	NULL	2072	271498	701216	1886	0.387181696	0.16858854	3
2017062900577826	11183	21	20	2017-12-10 23:59:59	女司机边开车边搞事情，被交警抓到，现场很尴尬	NULL	2570	101198	201134	2444	0.503137212	0.218546007	1
2017051509019476	11180	21	20	1970-01-01 08:00:00	男子伸手到泥巴里抓出让人震惊的东西 付出惨痛代价	NULL	2434	238035	414779	2322	0.573883924	0.207692308	4
6313256649654011905	11148	370	1	2017-09-15 23:59:59	❌她叫安那 aka mini me 請大家多多支持蛤❤️小步小姐加油～大家一起踮踮踮著腳尖～❌	NULL	298	5234	20715	273	0.252667149	0.024488698	6
6310055157300335616	11121	399	2	2017-10-03 23:59:59	25岁小伙疯狂迷恋42岁阿姨，大妈一出场涂磊都看愣了2秒	NULL	1766	504270	1313164	1662	0.384011441	0.149446992	3
2017063001946231	11116	18	20	2017-12-04 23:59:59	女人生孩子真实过程实拍！母亲的伟大你永远想象不到！	1	3095	347201	672048	2933	0.516631253	0.263853904	NULL
6312290832447702016	11109	21	2	2017-09-12 22:35:06	漂亮女孩安分唱歌 可旁边的男人控制不住了当场发泄起来！	NULL	2515	247920	595743	2359	0.416152603	0.212350347	4
6313349017149376512	11095	5	2	2017-10-12 20:43:19	陳珊妮 ﹣ 他是末日預言中的宇宙碎片	NULL	397	11050	96057	374	0.115035864	0.033708878	4
2017051509271315	11089	21	20	2017-12-31 23:59:59	男子电梯里玩自己的枪，结果····	NULL	2073	118940	190605	1932	0.624013011	0.174226711	4
2017070303750947	11072	2	20	2017-12-08 23:59:59	师生关系还干这种事	1	2582	121924	183445	2363	0.664635177	0.213421243	NULL
2017070607406660	11027	2	20	2017-12-09 23:59:59	女神高圆圆调皮的样子太美了，真让人受不了	NULL	2498	347252	995487	2361	0.348826253	0.214110819	NULL
2017070404913514	11025	5	20	1970-01-01 08:00:00	看这群美女打针真是...第一个叫得也太销魂了吧！	NULL	2439	105588	358710	2278	0.294354771	0.206621315	1
6313354463205655553	11016	5	2	2017-10-12 20:58:45	普拉达：你是疯了吗？摊上这样的主人活着还有什么意义。	NULL	1077	18542	24386	940	0.760354302	0.085330428	4
2017051509137976	10999	21	20	2017-12-04 23:59:59	如果不是这个视频，你根本不知道火星上真的有生命	NULL	2472	230627	592401	2246	0.389308931	0.204200382	2
2017070900174746	10975	21	20	2017-11-27 23:59:59	女子离奇死亡，查看监控影像让人胆寒	NULL	2630	323105	583377	2373	0.553852826	0.216218679	NULL
2017063001674825	10974	5	20	2017-11-02 23:59:59	美女用“胸”开酒瓶 一个比一个猛！	1	2527	195829	298688	2352	0.655630625	0.214324768	1
2017070505413619	10968	2	20	1970-01-01 08:00:00	年度最没节操电影，污得简直可怕	NULL	2123	157445	681019	1962	0.231190319	0.178884026	NULL
2017062809554590	10963	28	20	2017-11-30 23:59:59	高人设计的超牛捕鼠陷阱，老鼠来了就有去无回！看着过瘾！	NULL	2806	578989	2068264	2584	0.279939602	0.235701906	3
2017062808966481	10933	325	20	1970-01-01 08:00:00	丫环半夜跑老爷和夫人的房间去听墙角，结果自己受不了了	NULL	1935	218987	271906	1824	0.805377594	0.166834355	2
2017062809611123	10916	5	20	2017-11-30 23:59:59	看看外国年轻人怎么玩的，再看看我们！白长这么大	1	3015	450764	922860	2848	0.488442451	0.260901429	1
161024363	10906	1	2	1970-01-01 08:00:00	毕福剑带帽现身机场面无表情 面容憔悴无人识！	NULL	899	40784	60190	847	0.677587639	0.077663671	4
6303531573258102784	10904	5	2	2017-11-16 23:59:59	古人云：色子头上一把刀，看来是真的	NULL	2405	27954	36829	1985	0.759021423	0.182043287	4
6311404978304974848	10898	2	2	2017-10-07 23:59:59	终于找到这张图的出处了，本以为这老公是被带了绿帽!	NULL	1853	120415	207367	1744	0.580685451	0.160029363	4
2017070505764824	10898	5	20	2017-12-09 23:59:59	儿媳妇深夜起床，给公公盖被子，公公醒了	NULL	2213	158060	194783	2087	0.81146712	0.191503028	NULL
2017051207393847	10886	21	20	2017-12-31 23:59:59	冬天露脚踝都弱爆了，这些女人袒胸露乳霸气侧漏	1	2280	460649	937855	2144	0.491172943	0.196950211	4
6312303093216182273	10883	21	2	2017-09-13 23:59:59	监控实拍，碰瓷没想到出了意外，真的碰死了	NULL	2728	237889	268073	2366	0.887403804	0.21740329	4
2017070303576605	10875	6	20	2017-12-03 23:59:59	豹纹秀性感美女柔术表演，露点让人把持不住	1	2899	167790	290847	2736	0.576901257	0.251586207	NULL
2017051509260078	10861	21	20	2017-12-03 23:59:59	一男子用一只巨大的眼镜蛇泡酒的全过程，看着都害怕啊！	NULL	2301	193141	469793	2090	0.411119365	0.192431636	3
2017070506376280	10852	12	20	2017-11-29 23:59:59	美女直播清洗象拔蚌，场面太刺激了	NULL	2449	177615	300223	2247	0.591610236	0.207058607	NULL
2017051509252960	10852	21	20	2017-12-05 23:59:59	一农村人在市场买一条大鱼回家剖开肚子后被当场震住了.	NULL	2374	100757	158913	2198	0.634038751	0.20254331	3
6312613272746983425	10847	5	2	2017-10-10 23:59:59	老婆让性感小姨子勾引老公，还好老公机智	NULL	1911	135536	170311	1811	0.795814715	0.166958606	4
2017063001727183	10838	21	20	2017-09-14 23:59:59	农村庙会节目太露骨！村民看完后大骂无耻！竟是知名“艺术团”！	NULL	2060	160918	268984	1948	0.598243762	0.179737959	2
2017070505443188	10836	5	20	1970-01-01 08:00:00	被轮奸女孩的报复就是狠	1	2952	386654	667054	2792	0.579644227	0.257659653	1
107614099	10831	5	2	1970-01-01 08:00:00	健身美女被私人教练占尽便宜，这个健身房不错！	NULL	2216	194901	374117	1972	0.520962693	0.182069984	4
2017061603613378	10826	21	2	2017-09-27 23:59:59	男子迷奸网友拍418个视频 女方从20岁到50岁不等	1	2803	351962	1128427	2661	0.311904979	0.245797155	4
2017070404513999	10810	5	20	1970-01-01 08:00:00	二货给美女下药，结果却是为了这个，万万想不到，结局亮了	NULL	2262	274161	546666	2130	0.501514636	0.197039778	NULL
6313036972927484929	10807	5	2	2017-10-12 00:08:09	《那年花开月正圆》周莹重生！让陈晓扮女人唱戏	NULL	477	37108	119381	432	0.310836733	0.039974091	6
6310061238319738880	10793	5	2	2017-10-03 23:59:59	美女途中内急，刚蹲下就被现场直播了，好尴尬	1	2589	99631	122663	2423	0.812233518	0.224497359	4
6313039987075973121	10790	5	2	2017-10-12 00:24:04	摧绵大湿：从古惑仔到拳王的励志之路	NULL	715	42976	146746	634	0.292859771	0.058758109	5
2017051408317983	10787	401	20	2017-11-27 23:59:59	把两只小狗放进狮子笼，看看狮子是个什么反应！	NULL	2253	94031	133701	2064	0.703293169	0.191341429	3
6308956610991667200	10777	0	2	2017-09-30 17:47:14	看不下去了  不停在镜头下秀身材	NULL	1963	83053	357372	1811	0.232399293	0.168043055	4
151088947	10771	6	2	1970-01-01 08:00:00		NULL	2825	32349	59088	2220	0.547471568	0.206108996	3
2017070303592480	10757	2	20	1970-01-01 08:00:00	美女约男子来家里看片，受不了了直接将男子推倒在床	NULL	2238	164233	237526	2095	0.691431675	0.194756902	1
6313355506513609729	10757	5	2	2017-10-12 21:02:30	《中国有嘻哈》年度冠军GAI现身杭州	NULL	670	7043	10711	626	0.657548315	0.058194664	4
2017070303601548	10745	401	20	2017-11-29 23:59:59	大型公狗发情期猛扑向了女主人！结果到最后竟然控制不住了！	1	2711	120478	150664	2473	0.799646896	0.23015356	NULL
2017063001803797	10702	18	20	2017-09-12 11:13:44	实拍！真人亲自演示如何按摩乳房，奶水如牛！	1	2644	91888	156831	2504	0.585904572	0.233974958	2
2017062900341897	10656	2	20	2017-09-13 23:59:59	男子驾机逃离，不曾想蟒蛇一口咬掉飞机头！	NULL	1774	69636	89003	1605	0.782400593	0.150619369	1
2017051509132093	10647	401	20	2017-12-03 23:59:59	胎生白化蛇生产过程，难得一见	NULL	2294	182409	303616	2073	0.600788496	0.194702733	2
2017063001847154	10622	21	20	1970-01-01 08:00:00	武校学生持关公大砍刀围殴城管！场面极度惊险刺激！	NULL	2237	238890	324083	2142	0.737125983	0.201656938	2
2017070809170239	10592	21	20	2017-12-01 23:59:59	大叔上山摘野菜想去山洞休息，进入洞中被看到的场景吓了一跳	NULL	2332	639456	4176665	2200	0.153102056	0.207703927	NULL
2017051700645370	10589	400	20	2017-12-05 23:59:59	6个令人费解科学无法解释的视频录像	NULL	2267	407300	1462609	2082	0.278474972	0.196619133	3
2017070303624321	10586	2	20	2017-12-04 23:59:59	美女去救闺蜜，却落得被其男友侮辱的下场！	1	2397	460138	1142153	2263	0.402868968	0.213772908	1
2017063001312612	10586	21	20	2017-10-11 23:59:59	丧事现场上演淫秽表演，大尺度不堪入目!	1	2574	124536	198769	2439	0.626536331	0.23039864	2
6308327932511267841	10576	21	2	2017-11-30 23:59:59	男子作死做风力测试！人直接就飞起来了！	NULL	2416	226136	421543	2142	0.536448239	0.202534039	4
2017062809017835	10572	5	20	2017-12-03 23:59:59	妹纸这么大了居然还怕这个,叫得这么凄惨？	NULL	2479	157278	769448	2338	0.204403676	0.221150208	1
2017070403967549	10569	325	20	1970-01-01 08:00:00	女星最尴尬的瞬间捕捉，看着都好笑	NULL	2193	130303	299372	2099	0.435254466	0.198599678	NULL
2017062708850380	10567	5	20	2017-10-09 23:59:59	大姐们，你们这样玩真的好吗？	NULL	2129	24371	44339	1865	0.549651548	0.176492855	3
6312616439626858496	10554	5	2	2017-10-10 23:59:59	老公刚说我再也不碰你了，老婆洗完澡回来就忘了	NULL	1769	142950	214581	1691	0.666182001	0.160223612	4
2017063002123325	10530	28	20	1970-01-01 08:00:00	[健康科普]专家讲解性器具的使用你该注意些啥？	NULL	2450	224994	509945	2343	0.441212288	0.222507123	2
2017070900714872	10523	5	20	1970-01-01 08:00:00	真人婚礼-伴娘这样穿衣服可得小心	NULL	1927	78974	184262	1791	0.428596238	0.170198613	NULL
2017051609854276	10522	15	20	2017-11-27 23:59:59	在超跑的排气口后面放上4瓶矿泉水，看看接下来会发生什么	NULL	2338	138008	242517	2127	0.569065261	0.202147881	3
2017070303835785	10499	5	20	2017-12-03 23:59:59	外卖小哥的艳遇！裸身的诱惑，再次沦陷吧，男人！恶搞视频	1	2581	302727	547040	2442	0.553390977	0.23259358	1
2017062809019506	10493	2	20	2017-10-09 23:59:59	嚣张城管打人，北京老炮儿当街教育	NULL	2298	273771	558915	2138	0.489825823	0.203754884	1
2017063001882076	10485	21	20	2017-11-28 23:59:59	公交车上漂亮妹妹做出的动作让人尴尬脸红	NULL	2726	146438	260158	2535	0.562881018	0.241773963	2
2017051700529894	10484	21	20	2017-11-27 23:59:59	河里出现模糊人头，时隐时现，吓得众人报警	NULL	2533	144320	248900	2377	0.579831258	0.22672644	3
195249989	10481	399	2	2017-09-20 23:59:59	看清楚！这种男人,女人再软他也不会硬!只会浪费时间!	1	2095	124966	379289	1970	0.329474359	0.187959164	4
2017062900796390	10461	5	20	2017-12-09 23:59:59	农村老光棍不慎吃了动物配种药	NULL	2198	292507	431870	2091	0.677303355	0.199885288	1
2017062809019759	10451	5	20	2017-11-29 23:59:59	互摸羞羞部位— 两个直女间的特别实验让人猝不及防	1	2649	219756	448163	2501	0.490348378	0.239307243	2
2017062809031067	10424	21	20	2017-09-14 23:59:59	心寒！实拍女孩遭男子按床上拳打头部 围观者拍照大笑不制止	NULL	2506	154547	311473	2303	0.496181049	0.220932464	2
6305012902994793473	10400	5	2	2017-09-19 20:32:23	美女的病被医生给治好了，为了感谢医院竟然愿意以身相许	NULL	2743	225329	592204	2653	0.380492195	0.255096154	4
2017072206949098	10370	5	2	2017-10-23 23:59:59	这就是你看隔壁美女的下场。。。#谜之微笑#	NULL	2532	37599	53757	2181	0.699425191	0.210318226	1
6304242402098066432	10368	15	2	2017-09-18 23:59:59	美女第一次乘坐迈凯伦跑车，上车后吐槽绝对不能穿裙子坐	NULL	1835	91070	121561	1694	0.749171198	0.163387346	4
2017070303644215	10358	6	20	2017-12-04 23:59:59	宅男禁看韩国正妹舞台喷血热舞	1	2197	99336	189741	2051	0.523534713	0.198011199	NULL
2017063001951579	10322	2	20	2017-10-09 23:59:59	老师找来美女给学生当模特画人体艺术，看到最后老师生气了啊！	1	2458	254934	699463	2314	0.36447103	0.22418136	1
2017063001890257	10321	21	20	2017-12-08 23:59:59	太猴急了，监拍情侣台球桌前梅开N度上演“活春宫”	1	2413	287132	628282	2279	0.457011342	0.220811937	1
6313342527353126912	10291	5	2	2017-10-12 20:16:24	当老外第一次打王者荣耀…	NULL	1265	55106	95994	1140	0.574056712	0.110776407	5
2017051509020483	10283	21	20	2017-12-31 23:59:59	泰国女生穿校服直播脱衣 违法也要脱？	1	1993	97059	254795	1906	0.380929767	0.185354469	4
2017070404182975	10271	2	20	2017-12-03 23:59:59	白人把黑人当牲口一样贩卖，他们渴望公平和自由	NULL	2432	142577	292078	2269	0.488147002	0.220913251	NULL
6309004595255461889	10260	5	2	2017-10-01 23:59:59	问嫂子WIFI密码，嫂子居然让亲她一下！	NULL	1996	35644	42577	1810	0.837165606	0.176413255	4
2017070506034898	10239	325	20	1970-01-01 08:00:00	王祖贤引诱张国荣哥哥不成，只能霸王硬上弓了	NULL	1732	95229	336653	1620	0.282869899	0.158218576	NULL
2017062900152612	10238	5	20	2017-12-11 23:59:59	各种美女衣服炸裂瞬间，我的眼	NULL	2363	160759	237612	2193	0.676560948	0.214201993	1
2017070809758945	10238	21	20	2017-09-14 23:59:59	车祸发生的瞬间，看看妹子的反应	NULL	2115	122915	259387	1956	0.473867233	0.19105294	NULL
2017051509115512	10232	325	20	1970-01-01 08:00:00	在后院捣鼓花了五万块，过了一个月让大家眼前一亮！	NULL	2099	509014	1356862	1885	0.375140582	0.184225958	3
2017051801486717	10232	2	20	2017-12-12 23:59:59	灰姑娘醉酒，霸道总裁带她回家，大半夜的快被折腾疯了	NULL	2194	202190	461091	2021	0.438503462	0.197517592	3
6313039096381964288	10219	5	2	2017-10-12 00:29:10	《那年花开》吴聘死了，沈星移立起来了，为了周莹终身不娶	NULL	518	23384	75433	469	0.309996951	0.045894902	4
2017062900453358	10214	2	20	2017-12-09 23:59:59	男孩在湖边看到一条受伤的龙，人脸龙身，意外用血救了它	NULL	2407	384243	1317819	2234	0.291574943	0.218719405	1
2017062900520037	10212	10	20	1970-01-01 08:00:00	这才叫格斗！不限制规则，打服为止	NULL	2000	199069	1038310	1807	0.191724052	0.176948688	1
2017063002123348	10212	325	20	1970-01-01 08:00:00	动物交配经典大集合,简直不可思议!最后一个亮了！	NULL	3282	494830	708204	3088	0.698711106	0.302389346	2
2017051509068522	10211	2	20	2017-12-04 23:59:59	一条活体美人鱼被送到解剖室，科学家对她进行全面的身体检查	NULL	1986	152576	303454	1849	0.502797788	0.181079228	4
2017051600416980	10192	2	20	2017-12-02 23:59:59	黑社会老大认出女卧底 女特工惨死场面！	NULL	2279	133150	217571	2099	0.611984134	0.20594584	3
2017070303592553	10186	5	20	1970-01-01 08:00:00	HD搞笑综艺系列-验证处男看到AV裸女会不会喷鼻血	1	2211	249565	474179	2118	0.526309685	0.207932456	1
6312710592318668801	10185	0	2	2017-09-12 14:51:09	超短裙舞蹈，你好歹遮一下啊。纸巾在哪	NULL	2706	170213	470737	2527	0.361588318	0.248109966	4
2017062809843588	10138	2	20	2017-12-05 23:59:59	小伙会了超能力后，大街上各种报复！	NULL	2033	196979	322024	1880	0.611690433	0.185440915	1
2017062809003226	10138	21	20	2017-12-10 23:59:59	当年日本海啸，还有一段这样的监控视频未曾公开！	NULL	2368	154531	261546	2237	0.590836794	0.220654962	2
2017063001672927	10133	5	20	2017-12-04 23:59:59	性感美女搞笑视频集	1	2452	224541	961184	2342	0.233608758	0.231126024	3
2017062708570992	10128	325	20	1970-01-01 08:00:00	世界上5个令人震惊的部落习俗：从兄弟共妻到女孩6岁失贞	NULL	2306	171360	396003	2186	0.432723995	0.215837283	2
2017063001881365	10127	1	20	2017-09-15 23:59:59	马伊琍激情戏8连发 比范冰冰马震还震撼	1	2334	156478	321122	2196	0.487285206	0.216846055	2
2017063001770873	10097	21	20	1970-01-01 08:00:00	火车卧铺车厢里“冒死”偷拍的一幕！	1	2763	126773	194984	2599	0.650171296	0.257403189	3
2017070900808302	10094	21	20	2017-12-05 23:59:59	这个平静的湖水看起来很正常，但千万不要跳下去，否则会死的很惨	NULL	2464	139623	268203	2261	0.520587018	0.223994452	NULL
6313369623605543937	10091	5	2	2017-10-12 21:59:14	吃和睡果然不可兼得啊！	NULL	1513	44481	73715	1400	0.603418572	0.138737489	4
6309411198337177600	10075	5	2	2017-12-02 23:59:59	老婆在午睡 男子对老婆做这种事 这样真的好	NULL	2377	36518	42572	2161	0.857793855	0.214491315	4
6313334812283242496	10067	5	2	2017-10-12 19:59:25	新时代女神的择偶标准，你达标了吗？	NULL	535	24237	41702	481	0.581195147	0.047779875	5
6313324118380906497	10061	5	2	2017-10-12 19:06:34	为了让众人让座，大妈在地铁上演这一幕	NULL	1742	111938	164062	1647	0.682290841	0.163701421	6
2017070607089194	10060	2	20	2017-12-06 23:59:59	日本女特务就算武功再厉害，面对一群如狼似虎的光棍也束手无策	NULL	2112	188973	421943	1966	0.447863811	0.195427435	NULL
2017051509077917	10054	325	20	1970-01-01 08:00:00	行车记录仪：拍下了可爱车祸瞬间一幕，跳跳车一样	NULL	2532	80601	109459	2233	0.736357906	0.222100656	3
2017051509170411	10047	401	20	2017-11-27 23:59:59	辣椒到底有多辣，让家里的鳄龟咬一下看看反应！这主人太坏了	NULL	2678	36771	54998	2193	0.668587949	0.218274112	3
2017070809940516	10031	401	20	2017-11-30 23:59:59	史上最残忍的人与动物：这画面太血腥，不忍直视！	NULL	2489	293658	1022241	2409	0.287268853	0.240155518	NULL
